"county_fips","precinct_id","dem","gop","lib"
"001","4b",23,647,2
"001","3a1",20,587,4
"001","3c",288,843,4
"001","1b",116,870,7
"001","2",908,531,9
"001","5a",118,697,5
"001","4d",130,1048,1
"001","1c",44,594,2
"001","5b",132,709,2
"003","pearson-city",329,229,6
"003","axson",45,479,3
"003","pearson-county",160,1026,11
"003","willacoochee",291,566,10
"005","douglas",625,4018,25
"007","hoggards-mill",111,120,3
"007","elmodel",148,141,0
"007","anna",31,93,0
"007","milford",69,137,0
"007","newton",293,406,3
"009","city-hall-annex",331,153,6
"009","north-milledgeville",859,793,22
"009","north-baldwin",810,1891,24
"009","courthouse",169,113,6
"009","east-hardwick",520,140,12
"009","west-hardwick",1421,400,22
"009","west-baldwin",604,731,19
"009","south-milledgeville",583,179,9
"009","coopers",320,784,10
"009","boddie",547,134,6
"009","east-baldwin",1159,1581,28
"009","scottsboro",275,426,8
"009","meriweather",831,1366,26
"009","fire-dept",711,212,10
"011","grove-river",33,387,4
"011","berlin",29,266,0
"011","hollingsworth",53,432,3
"011","anderson",100,901,12
"011","poplar-springs",113,1121,15
"011","baldwin",103,528,6
"011","washington",53,438,4
"011","bushville",42,468,3
"011","homer",108,957,6
"011","golden-hill",80,538,7
"011","columbia",20,258,0
"011","wilmonts",32,394,3
"011","davids",166,1107,11
"013","13-winder-community-center",2036,3664,108
"013","02-bethlehem-church-211",966,4033,72
"013","04-covenant-life-sanctuary",624,1904,54
"013","08-first-baptist-church-winder",1114,3784,86
"013","05-fire-station-1-statham",1743,4198,70
"013","16-the-church-at-winder",2467,4395,160
"013","03-hmong-new-hope-alliance-church",943,3098,74
"013","01-bethlehem-community-center",560,1728,40
"015","folsom",113,897,8
"015","center",568,2312,48
"015","adairsville",908,3819,73
"015","cartersville-east",1527,2810,65
"015","hamilton-crossing",921,3228,45
"015","white",275,1648,32
"015","allatoona",696,1997,31
"015","cassville",1019,2259,53
"015","kingston",305,1550,27
"015","euharlee",853,2859,69
"015","cartersville-west",1776,4030,61
"015","pine-log",189,1369,25
"015","woodland",297,961,21
"015","emerson",414,1582,29
"015","zena-drive",1314,2422,64
"015","taylorsville",206,1861,25
"015","mission-road",711,2070,25
"017","west",1210,2861,38
"017","east",1182,1249,20
"019","west-berrien",67,706,7
"019","ray-city",216,1062,12
"019","alapaha",206,622,5
"019","enigma",86,636,6
"019","nashville",694,3393,25
"021","howard-2",929,1734,35
"021","hazzard-4",1618,2112,37
"021","east-macon-4",1309,95,9
"021","howard-6",736,878,18
"021","godfrey-2",795,98,8
"021","vineville-2",939,291,21
"021","vineville-1",1509,670,37
"021","godfrey-4",826,139,7
"021","rutland-2",863,1590,26
"021","hazzard-3",3284,1201,31
"021","vineville-3",1601,153,19
"021","hazzard-1",1676,232,21
"021","hazzard-2",1606,1215,34
"021","vineville-5",818,913,30
"021","east-macon-1",929,47,11
"021","vineville-6",1180,937,39
"021","howard-4",625,577,22
"021","howard-5",917,535,14
"021","godfrey-3",1543,175,8
"021","howard-3",2233,2397,55
"021","godfrey-1",2987,326,29
"021","warrior-1",675,1300,16
"021","rutland-1",1784,2559,28
"021","howard-1",992,1727,21
"021","east-macon-3",1563,570,23
"021","east-macon-5",1264,379,16
"021","east-macon-2",2169,157,27
"021","godfrey-5",2328,301,30
"021","warrior-2",877,1573,23
"021","vineville-4",2042,283,23
"021","howard-7",851,1421,31
"023","fairground",1311,4328,67
"025","nahunta",268,2522,17
"025","waynesville",267,2259,22
"025","hoboken",164,2210,17
"027","nankin",86,421,2
"027","pavo",122,314,2
"027","dixie",395,363,4
"027","barwick",67,181,0
"027","morven",399,925,10
"027","quitman",1406,908,17
"027","briggs",315,1148,15
"029","keller",1017,2205,43
"029","ways-station",536,717,21
"029","public-safety-complex",635,937,41
"029","black-creek",393,1442,21
"029","danielsiding",435,1213,29
"029","jf-gregory-park",573,1654,35
"029","ellabell",302,1300,17
"029","rh-rec-complex",888,1137,47
"029","pembroke",567,1111,32
"029","hwy-144-east",1393,2528,71
"031","nevils",169,740,12
"031","blitch",398,1129,12
"031","emit",757,1620,49
"031","stilson",236,1193,11
"031","portal",309,839,10
"031","statesboro",2074,1907,59
"031","brooklet",565,1880,35
"031","bay",203,987,12
"031","lockhart",150,385,3
"031","pittman-park",1725,992,75
"031","church",1988,1737,63
"031","sinkhole",60,298,2
"031","leefield",112,630,13
"031","hagin",575,1079,14
"031","register",217,411,10
"031","fair",1705,2559,75
"033","midville",181,122,2
"033","keysville",141,119,3
"033","four-points",503,1086,10
"033","greenscut",271,412,4
"033","gough",189,116,2
"033","scotts-crossroads",128,63,0
"033","blakeney",237,165,1
"033","telfair",315,378,6
"033","vidette",105,105,2
"033","girard",242,232,3
"033","north-waynesboro",1296,482,9
"033","sardis",257,392,4
"033","south-waynesboro",1007,1281,26
"033","alexander",113,158,1
"033","st-clair",143,173,0
"033","munnerlyn",81,116,2
"035","butts-county-admin-bldg",3272,8405,91
"037","morgan",144,350,2
"037","arlington",348,121,2
"037","edison-arlington",234,161,1
"037","leary",291,227,5
"037","edison",243,64,1
"039","mush-bluff",639,1308,44
"039","west-st-marys",708,1786,33
"039","harrietts-bluff",299,1075,25
"039","woodbine",540,842,14
"039","east-kingsland",1604,2825,100
"039","west-kingsland",497,1355,39
"039","north-st-marys",387,555,36
"039","north-kingsland",804,747,38
"039","browntown",74,384,14
"039","kingsland",485,763,29
"039","tarboro",192,490,7
"039","st-marys",845,1222,61
"039","waverly",347,886,9
"039","south-st-marys",546,1013,21
"043","jack-strickland-comm-center",1269,3134,29
"045","roopville",334,1865,29
"045","sandhill",765,2053,33
"045","county-admin-bldg",739,994,42
"045","villa-rica-city",2140,2067,84
"045","v-r-county-south",417,1490,19
"045","lakeshore-rec-center",440,590,15
"045","bonner",1035,1327,36
"045","mt-zion",293,1452,15
"045","university-of-w-ga",596,667,25
"045","whitesburg",204,1239,18
"045","temple-county",506,2154,38
"045","fairfield",782,2151,26
"045","temple-city",774,1527,32
"045","center-point",163,1188,10
"045","burwell",188,886,11
"045","bethany",1066,1585,50
"045","burson-center",337,638,9
"045","old-camp-church",437,1216,24
"045","hulett",309,1401,30
"045","west-carrollton",1429,802,46
"045","tyus",188,1168,9
"045","v-r-county-north",1030,2358,51
"045","bowdon",493,1483,19
"045","tabernacle-church",407,708,25
"045","kansas",68,787,6
"045","oak-grove",254,847,19
"045","clem",617,2095,33
"045","bowdon-junction",227,738,6
"047","ringgold",1327,4080,82
"047","chambers",351,1641,34
"047","ft-oglethorpe",701,1989,33
"047","blackstock",208,1088,19
"047","catoosa-keith",329,1532,39
"047","woodstation",393,1852,30
"047","boynton",996,3501,70
"047","westside",902,2958,57
"047","poplar-springs",582,2433,43
"047","graysville",658,2439,51
"047","lakeview",485,1654,36
"049","winokur",18,205,1
"049","american-legion",54,535,6
"049","folkston-fire",60,486,8
"049","folkston",844,711,22
"049","racepond",20,194,1
"049","st-george",22,418,1
"049","ga-bend",21,332,2
"049","homeland",64,538,3
"051","hellenic-center",827,172,19
"051","carver-heights-comm-ctr",989,14,7
"051","garden-city-rec-center",745,78,0
"051","skidaway-island-pres-church",739,1375,19
"051","bloomingdale-comm-ctr",366,1387,19
"051","st-francis-episcopal-church",601,1125,36
"051","the-sanctuary",414,589,14
"051","christ-community-church",1347,220,22
"051","savannah-high-school",537,64,8
"051","thunderbolt-muni-complex",629,528,18
"051","white-bluff-presbyterian",754,402,24
"051","first-baptist-of-the-island",531,1226,28
"051","guard-house-comm-ctr",471,674,17
"051","st-peters-episcopal",618,1353,16
"051","lighthouse-baptist-church",608,1222,23
"051","blackshear-community-center",713,161,21
"051","eli-whitney-complex",361,278,8
"051","williams-court-apts",823,123,26
"051","largo-tibet-elementary",1332,398,22
"051","progressive-rec-center",1652,900,58
"051","wilmington-island-umc",907,1568,28
"051","stillwell-towers",839,163,12
"051","tatumville-community-center",1910,102,26
"051","pooler-city-hall",1087,1030,38
"051","st-thomas-episcopal-church",300,626,17
"051","w-w-law-center",707,115,25
"051","first-presbyterian-church",1597,952,32
"051","oglethorpe-charter-academy",1186,344,6
"051","resur-of-our-lord-church",867,36,7
"051","woodville-tompkins-ti",320,17,1
"051","tybee-island-school-cafe",489,772,10
"051","garden-city-senior-ctr",408,496,10
"051","southside-baptist-church",707,162,12
"051","bartlett-middle-school",456,155,10
"051","windsor-hall",790,436,32
"051","the-light-church",474,442,18
"051","coastal-cathedral",3374,1629,70
"051","beach-high-school",526,114,12
"051","pooler-church",1369,933,49
"051","temple-mickve-israel",709,410,13
"051","civic-center",267,64,6
"051","holy-spirit-lutheran-church",1123,135,22
"051","windsor-forest-baptist",771,996,32
"051","skidaway-island-state-park",572,992,11
"051","jea-building",949,595,32
"051","first-african-baptist-church",798,63,10
"051","senior-citizens-center",350,51,10
"051","station-1",791,261,16
"051","skidaway-island-baptist",554,948,9
"051","savannah-primitive-bc",817,304,16
"051","bible-baptist-church",1369,220,20
"051","trinity-lutheran-church",1261,977,35
"051","station-3",1557,1367,60
"051","lake-shore-comm-ctr",1464,441,22
"051","woodlawn-baptist-church",433,311,9
"051","savannah-holy-c-of-g",979,705,26
"051","islands-christian-church",860,1666,35
"051","old-courthouse",176,122,4
"051","pb-edwards-gym",244,510,14
"051","compassion-christian-church",488,785,19
"051","crusader-comm-center",1170,772,25
"051","seventh-day-adv-church",2508,1464,84
"051","tompkins-rec-center",509,26,7
"051","savannah-christian",140,268,9
"051","cokesbury-methodist",222,296,12
"051","new-cov-7-day-adv-ch",845,525,14
"051","southside-fire-trng-ctr",775,1289,27
"051","christ-memorial-baptist-church",912,334,16
"051","isle-of-hope-baptist",544,1080,16
"051","butler-presbyterian-church",550,22,5
"051","immanuel-baptist-church",265,181,5
"051","rothwell-baptist-church",1036,1581,36
"051","moses-jackson-center",672,23,11
"051","pooler-recreation-center-gymnasium",1231,1437,38
"051","silk-hope-baptist-church",164,304,5
"051","aldersgate-youth-center",884,300,21
"051","salvation-army",1742,256,27
"051","royal-cinemas-and-imax",1151,1000,36
"051","central-church-of-christ",704,854,29
"051","bamboo-farms",2091,994,50
"051","fellowship-of-love-church",1647,129,23
"051","ferguson-ave-baptist",589,1497,24
"051","frank-murray-comm-center",647,1044,26
"051","grace-united-methodist-church",587,628,10
"051","wilmington-island-pres-church",669,1497,35
"051","eli-whitney-complex",335,65,7
"051","jenkins-high-school",565,217,10
"051","w-broad-st-ymca",639,36,12
"051","rice-creek-school",974,546,30
"051","liberty-city-comm-ctr",1593,54,9
"051","seed-church",1054,197,23
"051","butler-elementary",938,17,6
"053","activity-center",667,880,35
"055","teloga",46,412,2
"055","dirtseller",19,113,0
"055","dirttown",114,598,8
"055","alpine",109,551,3
"055","trion",368,2007,38
"055","summerville",845,2643,49
"055","cloudland",70,225,3
"055","coldwater",62,131,2
"055","seminole",10,94,2
"055","subligna",37,348,0
"055","pennville",51,305,3
"055","haywood",15,100,1
"055","lyerly",108,537,21
"057","hightower",438,2308,42
"057","air-acres",943,1512,47
"057","booth",1009,2049,57
"057","oak-grove",770,1847,43
"057","neese",2179,3295,104
"057","clayton",790,2864,74
"057","liberty",1996,3870,128
"057","conns-creek",64,616,6
"057","kellogg",1268,2380,79
"057","mountain-road",653,1755,46
"057","little-river",2310,3584,93
"057","bascomb",981,2158,57
"057","hillside",735,1799,31
"057","waleska",524,1709,20
"057","sutallee",324,1696,24
"057","hickory-flat",1813,4012,91
"057","carmel",1316,1723,52
"057","victoria",599,1677,44
"057","r-t-jones",513,1021,28
"057","arnold-mill",1099,2796,72
"057","univeter",863,3167,58
"057","rosecreek",922,1971,60
"057","sixes",708,1787,38
"057","toonigh",1599,3429,85
"057","freehome",1016,3596,78
"057","union-hill",712,2693,48
"057","macedonia",889,3016,48
"057","deer-run",836,1488,45
"057","avery",580,2302,39
"057","ball-ground",489,2549,52
"057","bells",1816,2262,88
"057","holly-springs",579,1579,60
"057","canton",1894,3814,70
"057","teasley",1663,4326,98
"057","bradshaw",958,2674,61
"057","woodstock",2124,2954,98
"057","bridgemill",1123,2996,52
"057","r-m-moore",332,2237,47
"057","dixie",1607,2313,88
"057","wildcat",613,1756,40
"057","woodlands",1078,1553,53
"057","salacoa",69,454,5
"059","1d",1464,811,33
"059","2a",1864,460,31
"059","4a",967,319,29
"059","6c",1367,882,43
"059","1b",1689,807,38
"059","1a",1202,714,28
"059","8c",1805,675,50
"059","4b",1972,735,60
"059","5b",1538,600,25
"059","3b",1842,430,36
"059","7b",1397,773,47
"059","8a",1543,601,43
"059","5c",1422,157,19
"059","5d",1427,430,36
"059","7a",1374,782,29
"059","2b",2334,327,36
"059","5a",1654,665,33
"059","8b",1098,431,20
"059","6b",1760,921,47
"059","3a",1309,178,23
"059","7c",1344,665,42
"059","6d",979,311,19
"059","6a",1453,1211,40
"059","1c",1244,561,32
"061","days-cross-road",150,200,0
"061","court-house",199,53,0
"061","bluffton",91,173,4
"061","old-head-start",179,130,1
"061","zetto",171,81,2
"063","forest-park-6",519,303,9
"063","jonesboro-4",974,208,15
"063","morrow-3",1064,390,15
"063","riverdale-7",1122,213,17
"063","jonesboro-12",1575,142,14
"063","riverdale-9",1355,194,7
"063","jonesboro-7",1618,379,17
"063","lovejoy-1",2249,352,24
"063","jonesboro-14",2149,829,29
"063","oak-2",885,78,9
"063","riverdale-1",1440,124,9
"063","morrow-4",892,260,14
"063","riverdale-5",1552,163,16
"063","lake-city",1443,248,13
"063","morrow-7",928,218,16
"063","morrow-8",1888,173,24
"063","panhandle-2",1852,490,19
"063","jonesboro-11",2059,524,21
"063","jonesboro-9",622,154,12
"063","lovejoy-2",1771,266,19
"063","lovejoy-4",2429,253,28
"063","morrow-1",1478,202,17
"063","morrow-2",789,468,10
"063","oak-3",1364,65,12
"063","riverdale-8",1722,205,12
"063","riverdale-10",1321,59,14
"063","forest-park-1",1227,314,24
"063","oak-4",2031,137,16
"063","jonesboro-6",1101,874,23
"063","oak-5",657,53,5
"063","riverdale-2",1772,124,20
"063","morrow-10",1183,247,12
"063","riverdale-4",2058,225,22
"063","jonesboro-8",1761,178,14
"063","jonesboro-17",1560,150,14
"063","ellenwood-2",2135,168,21
"063","lovejoy-6",2087,249,18
"063","jonesboro-1",1793,169,24
"063","panhandle-1",1817,228,17
"063","jonesboro-3",2178,460,16
"063","forest-park-2",1195,271,18
"063","morrow-9",718,139,13
"063","jonesboro-2",2385,155,25
"063","forest-park-4",655,347,16
"063","lovejoy-5",1800,179,11
"063","lovejoy-7",1201,255,11
"063","forest-park-3",1069,275,14
"063","forest-park-5",1507,383,13
"063","oak-1",1332,76,14
"063","jonesboro-19",1678,181,23
"063","jonesboro-10",1397,209,24
"063","jonesboro-13",1219,216,9
"063","riverdale-6",1357,235,22
"063","morrow-5",1906,241,23
"063","jonesboro-5",1023,306,13
"063","riverdale-12",1694,175,21
"063","jonesboro-15",1154,144,16
"063","riverdale-11",1101,71,10
"063","morrow-11",1179,167,11
"063","morrow-6",1597,335,15
"063","jonesboro-18",1621,253,12
"063","lovejoy-3",1064,196,9
"063","ellenwood-1",2038,120,14
"063","jonesboro-16",1133,203,21
"063","riverdale-3",2033,145,19
"065","argyle",39,220,0
"065","dupont",54,184,0
"065","fargo",22,169,1
"065","homerville",620,1464,10
"065","arabia",12,68,1
"067","big-shanty-02",1229,1231,38
"067","lost-mountain-01",1259,1711,40
"067","mableton-01",2498,1045,51
"067","mt-bethel-03",1344,1299,38
"067","chestnut-ridge-01",1215,1446,40
"067","marietta-6a",1184,374,17
"067","riverside-01",997,119,14
"067","rocky-mount-01",1234,1441,46
"067","kemp-02",1429,1765,58
"067","lassiter-01",1316,1613,68
"067","oregon-01",567,767,19
"067","pope-01",1173,1349,53
"067","marietta-3a",1735,1455,55
"067","sope-creek-03",1089,1213,21
"067","pitner-01",966,1111,51
"067","powders-springs-3a",1972,731,33
"067","blackwell-01",1113,908,42
"067","elizabeth-03",1014,1226,40
"067","harmony-leland-01",3817,705,44
"067","cooper-01",2611,694,28
"067","marietta-2a",755,943,39
"067","big-shanty-01",747,827,30
"067","fair-oaks-02",2551,956,32
"067","dobbins-01",1043,366,26
"067","elizabeth-05",1168,1103,32
"067","acworth-1a",2037,1919,48
"067","dobbins-02",1796,611,43
"067","smyrna-5a",2006,811,56
"067","timber-ridge-01",1016,1025,34
"067","kemp-01",546,1023,28
"067","bryant-02",2816,244,31
"067","kennesaw-3a",2665,1554,86
"067","marietta-5a",1479,589,34
"067","pine-mountain-01",1041,1779,41
"067","sandy-plains-01",1192,1117,53
"067","mabry-01",538,833,26
"067","elizabeth-02",864,1022,26
"067","lost-mountain-02",1227,2305,48
"067","powers-ferry-01",1287,1213,62
"067","dowell-01",1385,1071,54
"067","murdock-01",1598,1722,62
"067","post-oak-01",1289,1680,47
"067","mccleskey-01",609,810,28
"067","smyrna-6a",2808,1706,95
"067","smyrna-3b",1166,750,38
"067","kennesaw-5a",2509,1936,63
"067","marietta-2b",1921,1145,57
"067","kell-01",690,853,44
"067","vinings-03",2236,1002,32
"067","oregon-02",2812,989,56
"067","marietta-4b",831,683,35
"067","oregon-03",2274,868,48
"067","powders-springs-1a",2592,987,45
"067","sweetwater-02",1517,444,28
"067","roswell-01",2141,2387,61
"067","mableton-03",1247,890,30
"067","ford-01",866,1664,34
"067","kennesaw-4a",1396,1251,52
"067","fullers-park-01",1374,1436,38
"067","simpson-01",756,738,22
"067","cheatham-hill-02",1062,1408,45
"067","smyrna-1a",1931,554,37
"067","kemp-03",1005,2187,55
"067","powders-springs-2a",1806,463,36
"067","bells-ferry-02",1127,1127,51
"067","smyrna-3a",2208,925,63
"067","bells-ferry-03",871,768,42
"067","marietta-4a",568,1080,39
"067","marietta-4c",950,1294,34
"067","roswell-02",1518,1545,54
"067","davis-01",807,857,40
"067","eastside-01",1200,1335,34
"067","kennesaw-1a",876,750,42
"067","chalker-01",2467,1349,67
"067","north-cobb-01",864,796,34
"067","lindley-01",2942,769,58
"067","kennesaw-2a",1379,1329,44
"067","chattahoochee-01",2860,986,77
"067","sope-creek-01",835,970,37
"067","fair-oaks-04",1825,856,38
"067","vinings-02",2962,1441,74
"067","gritters-01",1359,1578,73
"067","cheatham-hill-03",1645,1599,50
"067","smyrna-2a",2791,849,67
"067","baker-01",1984,1319,65
"067","frey-01",732,1287,26
"067","marietta-7a",1461,359,32
"067","oregon-04",2325,895,30
"067","dickerson-01",1149,1209,34
"067","pine-mountain-02",859,1750,29
"067","lost-mountain-03",1735,2588,67
"067","mableton-04",710,549,23
"067","lost-mountain-04",794,1313,27
"067","vinings-01",1598,700,40
"067","marietta-5b",1240,385,29
"067","nicholson-01",843,969,44
"067","garrison-mill-01",1105,1211,37
"067","sewell-mill-03",1859,1249,58
"067","elizabeth-04",1317,715,37
"067","clarkdale-02",2596,1030,41
"067","mt-bethel-01",1626,1760,64
"067","oakdale-01",1891,1130,43
"067","wade-green-02",1859,1605,70
"067","sweetwater-01",1439,867,40
"067","hayes-01",1216,2014,49
"067","marietta-1a",1624,706,57
"067","smyrna-4a",2815,1853,93
"067","norton-park-01",1980,1142,75
"067","vinings-04",1350,1296,29
"067","smyrna-7a",3785,1367,73
"067","eastside-02",1601,1698,73
"067","acworth-1c",2249,1183,59
"067","austell-1a",2683,638,17
"067","harrison-01",816,1665,47
"067","macland-01",2183,759,30
"067","mars-hill-01",743,1983,47
"067","mt-bethel-04",1094,1305,42
"067","sope-creek-02",1963,1632,68
"067","palmer-01",859,1138,57
"067","vaughan-01",877,1630,59
"067","east-piedmont-01",1077,782,27
"067","mars-hill-02",943,1119,59
"067","nickajack-01",2706,781,43
"067","willeo-01",1079,1270,45
"067","birney-02",1970,929,27
"067","clarkdale-01",764,478,16
"067","durham-01",1179,2283,53
"067","acworth-1b",1682,1941,55
"067","shallowford-falls-01",1294,1487,55
"067","mcclure-01",991,1593,51
"067","hightower-01",1640,1858,78
"067","mableton-02",1416,534,19
"067","marietta-6b",1283,970,51
"067","terrell-mill-01",2477,1030,62
"067","dodgen-01",810,921,41
"067","sewell-mill-01",1481,1334,36
"067","bryant-01",1377,101,10
"067","birney-01",1152,641,28
"067","pebblebrook-01",2673,629,38
"067","oregon-05",1835,1217,38
